rowid,_id,USERID,edit_time,day_id,total_time,workout_time,rest_time,wasted_time,total_exercise,total_weight,recordbreak,starttime,endtime,workout_mode,TIMESTAMP,calories
210891003,224,3773197,1519833542,22,4659,923,1185,1921,7,1770,3,1519828880,1519833539,0,"2021-03-15 22:17:34",0
211324799,225,3773197,1520005133,21,2993,621,900,1022,5,2063,2,1520002139,1520005132,0,"2021-03-15 22:17:34",0
211531804,226,3773197,1520094335,23,1986,420,420,876,3,2230,0,1520092347,1520094333,0,"2021-03-15 22:17:34",0
211690505,227,3773197,1520176437,22,5039,1009,1125,2365,6,2563,2,1520171395,1520176434,0,"2021-03-15 22:17:34",0
211922983,228,3773197,1520267149,21,4000,672,1230,1558,6,2542,3,1520263147,1520267147,0,"2021-03-15 22:17:34",0
212190730,229,3773197,1520349791,23,3060,814,840,956,5,4000,3,1520346729,1520349789,0,"2021-03-15 22:17:34",0
212657932,230,3773197,1520522612,22,4248,769,1035,1904,6,2062,4,1520518361,1520522609,0,"2021-03-15 22:17:34",0
212885054,231,3773197,1520607939,21,3932,639,991,1852,5,2263,1,1520604005,1520607937,0,"2021-03-15 22:17:34",0
213090765,232,3773197,1520695859,23,2679,694,930,695,4,4222,2,1520693178,1520695857,0,"2021-03-15 22:17:34",0
213258376,233,3773197,1520783312,22,4965,944,1305,2086,7,2361,5,1520778346,1520783311,0,"2021-03-15 22:17:34",0
213477717,234,3773197,1520871436,21,2038,338,600,830,3,1176,1,1520869397,1520871435,0,"2021-03-15 22:17:34",0
213753652,235,3773197,1520959447,23,1720,448,540,462,3,2714,3,1520957725,1520959445,0,"2021-03-15 22:17:34",0
214190805,236,3773197,1521129971,22,4041,691,1065,1835,5,2318,3,1521125927,1521129968,0,"2021-03-15 22:17:34",0
214411653,237,3773197,1521212718,21,4981,679,930,2922,5,2667,2,1521207735,1521212716,0,"2021-03-15 22:17:34",0
214626612,238,3773197,1521302252,23,3483,864,930,1329,4,5565,4,1521298767,1521302250,0,"2021-03-15 22:17:34",0
214772520,239,3773197,1521387440,22,3673,646,1005,1572,5,2324,2,1521383766,1521387439,0,"2021-03-15 22:17:34",0
215001519,240,3773197,1521477333,21,3439,587,1050,1352,5,2583,2,1521473893,1521477332,0,"2021-03-15 22:17:34",0
215285840,241,3773197,1521565740,23,3316,752,930,1274,4,5302,3,1521562421,1521565737,0,"2021-03-15 22:17:34",0
215544651,242,3773197,1521651425,0,2787,405,810,1302,3,1940,1,1521648637,1521651424,0,"2021-03-15 22:17:34",0
217896704,243,3773197,1522683198,23,1822,430,630,492,3,2217,0,1522677774,1522679596,0,"2021-03-15 22:17:34",0
218423281,244,3773197,1522858359,22,3357,660,810,1527,4,2160,0,1522851400,1522854757,0,"2021-03-15 22:17:34",0
218650234,245,3773197,1522944886,21,3176,624,1020,1082,5,2392,0,1522938109,1522941285,0,"2021-03-15 22:17:34",0
219055811,246,3773197,1523116003,22,3821,723,1365,1193,6,2205,3,1523108576,1523112397,0,"2021-03-15 22:17:34",0
219221389,247,3773197,1523201620,21,4614,665,1290,2119,6,2343,1,1523193405,1523198019,0,"2021-03-15 22:17:34",0
219448065,248,3773197,1523289299,23,3274,821,964,1129,4,5576,1,1523282424,1523285698,0,"2021-03-15 22:17:34",0
219964143,249,3773197,1523466056,22,3824,795,1339,1240,5,2355,3,1523458631,1523462455,0,"2021-03-15 22:17:34",0
220173454,250,3773197,1523548016,21,4067,590,1120,1907,5,2330,0,1523540349,1523544416,0,"2021-03-15 22:17:34",0
220402947,251,3773197,1523637131,23,3714,858,968,1528,4,6198,2,1523629815,1523633529,0,"2021-03-15 22:17:34",0
220580076,252,3773197,1523721466,22,3684,637,1440,1157,5,2132,3,1523714181,1523717865,0,"2021-03-15 22:17:34",0
220727821,253,3773197,1523809791,21,3293,632,1230,981,5,2874,2,1523802897,1523806190,0,"2021-03-15 22:17:34",0
221228845,254,3773197,1523981718,23,2728,576,810,1072,3,3743,3,1523975388,1523978116,0,"2021-03-15 22:17:34",0
221489220,255,3773197,1524071079,22,2212,260,630,1142,2,1696,1,1524065262,1524067474,0,"2021-03-15 22:17:34",0
221973833,256,3773197,1524241250,21,5990,634,1410,3496,5,2885,2,1524231658,1524237648,0,"2021-03-15 22:17:34",0
222143073,257,3773197,1524326925,23,3952,822,1171,1599,4,6461,2,1524319371,1524323323,0,"2021-03-15 22:17:34",0
222280452,258,3773197,1524411173,22,3987,655,1140,1832,4,2044,2,1524403583,1524407570,0,"2021-03-15 22:17:34",0
222478273,259,3773197,1524495904,21,4549,667,1380,2052,5,2823.5,1,1524491353,1524495902,0,"2021-03-15 22:17:34",0
223013659,260,3773197,1524671568,23,4256,778,1230,1888,4,6314,3,1524663709,1524667965,0,"2021-03-15 22:17:34",0
223249754,261,3773197,1524759944,22,4254,840,1350,1614,5,2171,1,1524752090,1524756344,0,"2021-03-15 22:17:34",0
223486259,262,3773197,1524849936,21,3135,740,840,1195,4,1264,1,1524843199,1524846334,0,"2021-03-15 22:17:34",0
223804809,263,3773197,1525011413,23,2867,384,721,1582,2,2436,2,1525004944,1525007811,0,"2021-03-15 22:17:34",0
224011223,264,3773197,1525104620,22,3046,476,900,1400,3,1980,1,1525097972,1525101018,0,"2021-03-15 22:17:34",0
224469345,265,3773197,1525261201,21,3886,608,1380,1448,5,2591,0,1525253714,1525257600,0,"2021-03-15 22:17:34",0
224717276,266,3773197,1525346705,23,3718,736,1230,1392,4,6233,2,1525339386,1525343104,0,"2021-03-15 22:17:34",0
225149514,267,3773197,1525519611,22,4925,980,1350,2145,5,2825,0,1525511085,1525516010,0,"2021-03-15 22:17:34",0
225309177,268,3773197,1525606128,21,4563,618,1080,2505,4,2574,1,1525597964,1525602527,0,"2021-03-15 22:17:34",0
225478135,269,3773197,1525690882,23,2411,649,810,682,3,3210,0,1525684869,1525687280,0,"2021-03-15 22:17:34",0
225768904,270,3773197,1525778979,22,4289,932,1260,1647,5,2496,1,1525771088,1525775377,0,"2021-03-15 22:17:34",0
226024493,271,3773197,1525866136,21,5990,861,1680,2909,6,3619,0,1525856544,1525862534,0,"2021-03-15 22:17:34",0
226273538,272,3773197,1525952793,23,5181,906,1320,2595,4,7015,1,1525944011,1525949192,0,"2021-03-15 22:17:34",0
226668535,273,3773197,1526126204,22,4686,854,1171,2211,5,1982,1,1526117916,1526122602,0,"2021-03-15 22:17:34",0
226836378,274,3773197,1526210952,21,4227,309,1020,2628,3,1702,0,1526203124,1526207351,0,"2021-03-15 22:17:34",0
227280612,275,3773197,1526385677,23,3850,764,1320,1406,4,6396,1,1526378225,1526382075,0,"2021-03-15 22:17:34",0
227579734,276,3773197,1526484792,22,1563,140,450,883,1,1204,1,1526479620,1526481183,0,"2021-03-15 22:17:34",0
227820481,277,3773197,1526571711,21,4577,598,1410,2119,5,2563,0,1526563532,1526568109,0,"2021-03-15 22:17:34",0
228001176,278,3773197,1526644772,23,4448,830,1320,1938,4,7040,2,1526636722,1526641170,0,"2021-03-15 22:17:34",0
228190624,279,3773197,1526730822,22,4775,764,1441,2120,5,2436,3,1526722445,1526727220,0,"2021-03-15 22:17:34",0
228335592,280,3773197,1526817370,21,4874,605,1290,2529,5,2374,0,1526808894,1526813768,0,"2021-03-15 22:17:34",0
229066351,281,3773197,1527077044,23,4084,688,961,2075,4,6193,2,1527069358,1527073442,0,"2021-03-15 22:17:34",0
229299833,282,3773197,1527163029,22,5430,740,1440,2800,5,2428,2,1527153996,1527159426,0,"2021-03-15 22:17:34",0
231043458,283,3773197,1527868177,22,2401,810,570,661,4,1664,0,1527862174,1527864575,0,"2021-03-15 22:17:34",0
231183773,284,3773197,1527938747,21,2354,471,720,893,3,887,0,1527932792,1527935146,0,"2021-03-15 22:17:34",0
231368899,285,3773197,1528029895,22,3276,683,1170,1063,4,1849,0,1528023018,1528026294,0,"2021-03-15 22:17:34",0
231560660,286,3773197,1528115104,21,3441,496,900,1595,5,1318,0,1528108061,1528111502,0,"2021-03-15 22:17:34",0
231820948,287,3773197,1528197391,23,1711,345,630,466,3,1410,0,1528192079,1528193790,0,"2021-03-15 22:17:34",0
232103813,288,3773197,1528286163,22,4182,659,1350,1723,5,2061,0,1528278379,1528282561,0,"2021-03-15 22:17:34",0
232558142,289,3773197,1528458925,21,1679,200,690,519,3,764,0,1528453645,1528455324,0,"2021-03-15 22:17:34",0
232756036,290,3773197,1528543306,23,3369,580,1111,1318,4,3895,0,1528536335,1528539704,0,"2021-03-15 22:17:34",0
232910552,291,3773197,1528631724,22,3051,1284,1050,267,5,810,1,1528625072,1528628123,0,"2021-03-15 22:17:34",0
233071054,292,3773197,1528715311,21,3167,480,1080,1247,4,1019,0,1528708543,1528711710,0,"2021-03-15 22:17:34",0
235220340,293,3773197,1529507112,22,2498,291,720,1217,3,1116,0,1529501013,1529503511,0,"2021-03-15 22:17:34",0
236673893,294,3773197,1530097305,21,2499,634,1410,5,5,1755,0,1530091205,1530093704,0,"2021-03-15 22:17:34",0
236910327,295,3773197,1530183850,23,2603,536,1021,686,4,3270,0,1530177646,1530180249,0,"2021-03-15 22:17:34",0
237355638,296,3773197,1530358174,22,2685,662,1175,398,5,1692,0,1530351888,1530354573,0,"2021-03-15 22:17:34",0
237495743,297,3773197,1530444050,21,2888,605,1410,423,5,1922,0,1530437560,1530440448,0,"2021-03-15 22:17:34",0
237970926,298,3773197,1530617719,23,2959,490,990,1209,3,2859,0,1530611158,1530614117,0,"2021-03-15 22:17:34",0
238217742,299,3773197,1530705210,22,2821,687,1170,604,4,1926,0,1530698787,1530701608,0,"2021-03-15 22:17:34",0
238662103,300,3773197,1530879134,21,2291,385,990,556,4,1015,0,1530873240,1530875531,0,"2021-03-15 22:17:34",0
238854578,301,3773197,1530961555,23,2801,490,990,1051,3,3095,0,1530955153,1530957954,0,"2021-03-15 22:17:34",0
240011937,302,3773197,1531394381,18,1811,300,900,341,3,1675,0,1531388969,1531390780,0,"2021-03-15 22:17:34",0
240449735,303,3773197,1531570359,18,3458,450,1230,1418,4,2607,0,1531563300,1531566758,0,"2021-03-15 22:17:34",0
240776403,304,3773197,1531741347,18,2606,300,899,1137,3,1850,0,1531735140,1531737746,0,"2021-03-15 22:17:34",0
241315666,305,3773197,1531916101,18,3688,405,1441,1482,4,2853,0,1531908811,1531912499,0,"2021-03-15 22:17:34",0
242121013,306,3773197,1532261140,18,2920,295,900,1455,3,1975,0,1532254619,1532257539,0,"2021-03-15 22:17:34",0
242579420,307,3773197,1532429552,18,1112,102,270,650,1,799,0,1532424839,1532425951,0,"2021-03-15 22:17:34",0
246133140,308,3773197,1533814076,18,2914,375,0,2179,4,1757,0,1533807560,1533810474,0,"2021-03-15 22:17:34",0
246559108,309,3773197,1533989383,18,2530,375,0,1885,3,2500,0,1533983251,1533985781,0,"2021-03-15 22:17:34",0
247193708,310,3773197,1534245422,18,780,90,90,510,1,570,0,1534241031,1534241811,0,"2021-03-15 22:17:34",0
253089501,311,3773197,1536493364,21,2618,544,1382,242,5,1663,0,1536487146,1536489764,0,"2021-03-15 22:17:34",0
253261364,312,3773197,1536578174,22,1844,569,1080,0,4,1065,0,1536572728,1536574572,0,"2021-03-15 22:17:34",0
253569580,313,3773197,1536667861,21,2465,500,1171,434,4,1166,0,1536661795,1536664260,0,"2021-03-15 22:17:34",0
254102117,314,3773197,1536840999,22,2247,545,1170,172,4,1235,0,1536835151,1536837398,0,"2021-03-15 22:17:34",0
254516824,315,3773197,1537013967,21,2942,639,1380,473,5,2065,0,1537007424,1537010366,0,"2021-03-15 22:17:34",0
254666338,316,3773197,1537095918,22,3076,478,1320,828,5,1585,0,1537089241,1537092317,0,"2021-03-15 22:17:34",0
254871043,317,3773197,1537186401,21,3389,614,1380,945,5,2187,0,1537179411,1537182800,0,"2021-03-15 22:17:34",0
255173686,318,3773197,1537273013,22,2068,549,900,259,4,1008,0,1537267345,1537269413,0,"2021-03-15 22:17:34",0
259440162,319,3773197,1538825442,22,1610,255,810,365,2,1145,0,1538820231,1538821841,0,"2021-03-15 22:17:34",0
259593946,320,3773197,1538912531,21,2605,421,1020,714,5,1068,0,1538906324,1538908929,0,"2021-03-15 22:17:34",0
260076532,321,3773197,1539087696,22,3485,574,1351,1200,4,1588,0,1539080610,1539084095,0,"2021-03-15 22:17:34",0
260340498,322,3773197,1539173181,21,3588,654,1441,953,6,2156,0,1539165992,1539169580,0,"2021-03-15 22:17:34",0
260582476,323,3773197,1539259328,23,1413,414,811,0,3,780,0,1539254313,1539255726,0,"2021-03-15 22:17:34",0
260840511,324,3773197,1539346858,22,4208,586,1620,1552,5,1735,0,1539339049,1539343257,0,"2021-03-15 22:17:34",0
262973294,325,3773197,1540210948,22,2234,250,810,994,2,1250,0,1540205112,1540207346,0,"2021-03-15 22:17:34",0
263263151,326,3773197,1540296766,21,3101,605,1650,396,5,1589,0,1540290063,1540293164,0,"2021-03-15 22:17:34",0
263792306,327,3773197,1540468350,23,2028,294,630,924,2,1177,0,1540462720,1540464748,0,"2021-03-15 22:17:34",0
264033331,328,3773197,1540556483,22,3494,586,1621,837,5,1685,0,1540549387,1540552881,0,"2021-03-15 22:17:34",0
265045775,329,3773197,1540901148,21,3178,520,1530,678,5,1594,0,1540897968,1540901146,0,"2021-03-15 22:17:34",0
265320899,330,3773197,1540987973,23,1459,444,510,325,2,2100,0,1540986512,1540987971,0,"2021-03-15 22:17:34",0
266045611,331,3773197,1541245426,22,2819,499,1171,789,4,1250,0,1541242600,1541245419,0,"2021-03-15 22:17:34",0
266753730,332,3773197,1541504581,21,3363,664,1383,866,5,1991,0,1541501216,1541504579,0,"2021-03-15 22:17:34",0
267043472,333,3773197,1541592624,22,984,125,450,319,1,900,0,1541591638,1541592622,0,"2021-03-15 22:17:34",0
270167987,334,3773197,1542715790,22,2137,540,1170,67,4,1236,0,1542713652,1542715789,0,"2021-03-15 22:17:34",0
271063797,335,3773197,1543075139,21,3412,663,1380,919,5,1680,0,1543071725,1543075137,0,"2021-03-15 22:17:34",0
271187575,336,3773197,1543150604,22,3475,724,1652,649,5,1733,0,1543147127,1543150602,0,"2021-03-15 22:17:34",0
272788473,337,3773197,1543752960,21,6215,429,870,4556,4,368,0,1543746744,1543752959,0,"2021-03-15 22:17:34",0
273307277,338,3773197,1543925736,22,3029,616,990,1063,4,1312,0,1543922706,1543925735,0,"2021-03-15 22:17:34",0
273617528,339,3773197,1544021454,21,2543,520,1170,493,4,866,0,1544018909,1544021452,0,"2021-03-15 22:17:34",0
273845495,340,3773197,1544100418,22,3034,705,1620,259,5,1534,0,1544097381,1544100415,0,"2021-03-15 22:17:34",0
274073807,341,3773197,1544184090,21,3028,500,1650,428,5,1543,0,1544181060,1544184088,0,"2021-03-15 22:17:34",0
274264185,342,3773197,1544269630,23,1665,474,840,81,3,1880,0,1544267963,1544269628,0,"2021-03-15 22:17:34",0
274657443,343,3773197,1544444041,22,3162,694,1620,398,5,1683,0,1544440877,1544444039,0,"2021-03-15 22:17:34",0
275204382,344,3773197,1544617614,21,2688,500,1291,447,5,1495,0,1544614924,1544617612,0,"2021-03-15 22:17:34",0
275440107,345,3773197,1544701846,23,1476,444,510,342,2,2427,0,1544700368,1544701844,0,"2021-03-15 22:17:34",0
275670620,346,3773197,1544790010,22,2970,491,1080,1039,4,1215,0,1544787039,1544790009,0,"2021-03-15 22:17:34",0
276044324,347,3773197,1544964937,21,4244,641,1320,1743,6,2002,0,1544960691,1544964935,0,"2021-03-15 22:17:34",0
276269313,348,3773197,1545050225,23,2091,444,510,957,2,2625,0,1545048131,1545050222,0,"2021-03-15 22:17:34",0
276557453,349,3773197,1545135309,22,3178,440,1262,1116,4,1600,0,1545132130,1545135308,0,"2021-03-15 22:17:34",0
277029857,350,3773197,1545309175,21,2904,190,810,1634,3,907,0,1545306270,1545309174,0,"2021-03-15 22:17:34",0
277441790,351,3773197,1545480647,23,1574,384,360,650,2,2328,0,1545479072,1545480646,0,"2021-03-15 22:17:34",0
278682357,352,3773197,1546085499,22,3651,640,1620,941,5,1770,0,1546081847,1546085498,0,"2021-03-15 22:17:34",0
278867648,353,3773197,1546172442,21,2959,550,1290,669,5,1424,0,1546169482,1546172441,0,"2021-03-15 22:17:34",0
279489504,354,3773197,1546432496,22,3359,567,1350,992,5,1775,0,1546429136,1546432495,0,"2021-03-15 22:17:34",0
279816683,355,3773197,1546520188,21,3560,514,1141,1455,5,1214,0,1546516627,1546520187,0,"2021-03-15 22:17:34",0
280559963,356,3773197,1546773917,23,359,144,180,0,1,648,0,1546773556,1546773915,0,"2021-03-15 22:17:34",0
280848253,357,3773197,1546864662,22,3948,514,1350,1724,4,1799,0,1546860711,1546864659,0,"2021-03-15 22:17:34",0
281875169,358,3773197,1547124772,21,3875,605,1531,1289,5,1825,0,1547120895,1547124770,0,"2021-03-15 22:17:34",0
282151084,359,3773197,1547210349,23,2253,534,810,639,3,2852,0,1547208093,1547210346,0,"2021-03-15 22:17:34",0
282420702,360,3773197,1547295987,22,2119,150,540,1249,2,1085,0,1547293865,1547295984,0,"2021-03-15 22:17:34",0
283609363,361,3773197,1547644571,21,4642,475,1320,2397,5,1668,0,1547639927,1547644569,0,"2021-03-15 22:17:34",0
283901192,362,3773197,1547726660,23,1212,294,630,108,2,1220,0,1547725446,1547726658,0,"2021-03-15 22:17:34",0
284414918,363,3773197,1547901287,22,2891,556,1530,355,5,1946,0,1547898395,1547901286,0,"2021-03-15 22:17:34",0
284635009,364,3773197,1547986990,21,1777,145,630,822,2,595,0,1547985212,1547986989,0,"2021-03-15 22:17:34",0
285783202,365,3773197,1548330084,23,987,330,451,26,2,1400,0,1548329095,1548330082,0,"2021-03-15 22:17:34",0
286083425,366,3773197,1548419326,22,2646,599,1530,67,5,1760,0,1548416679,1548419325,0,"2021-03-15 22:17:34",0
286767252,367,3773197,1548677621,0,174326,90,420,173636,2,404,0,1548503289,1548677615,0,"2021-03-15 22:17:34",0
286773671,368,3773197,1548679409,23,1698,366,630,522,2,1605,0,1548677710,1548679408,0,"2021-03-15 22:17:34",0
287102687,369,3773197,1548765711,22,4188,522,1620,1596,5,1848,0,1548761520,1548765708,0,"2021-03-15 22:17:34",0
287410827,370,3773197,1548854106,21,5379,635,1530,2764,5,2030,0,1548848725,1548854104,0,"2021-03-15 22:17:34",0
287699337,371,3773197,1548938816,23,1181,288,630,83,2,1296,0,1548937634,1548938815,0,"2021-03-15 22:17:34",0
288024027,372,3773197,1549037681,22,2958,404,1177,1017,4,1660,0,1549034722,1549037680,0,"2021-03-15 22:17:34",0
288418938,373,3773197,1549196612,21,3700,485,1650,1115,5,1745,0,1549192909,1549196609,0,"2021-03-15 22:17:34",0
288648705,374,3773197,1549281954,23,1672,294,630,568,2,1367,0,1549280280,1549281952,0,"2021-03-15 22:17:34",0
288980556,375,3773197,1549372017,22,4380,640,1620,1670,5,2104,0,1549367635,1549372015,0,"2021-03-15 22:17:34",0
290190278,376,3773197,1549724623,21,3180,520,1651,559,5,1998,0,1549721441,1549724621,0,"2021-03-15 22:17:34",0
290369553,377,3773197,1549800770,23,2068,510,810,478,3,2915,0,1549798700,1549800768,0,"2021-03-15 22:17:34",0
291062537,378,3773197,1549976321,22,4638,550,1350,2378,4,1996,0,1549971681,1549976319,0,"2021-03-15 22:17:34",0
292427409,379,3773197,1550320713,21,2276,400,810,796,3,1200,0,1550318433,1550320709,0,"2021-03-15 22:17:34",0
292692263,380,3773197,1550405492,23,1641,366,630,465,2,1788,0,1550403849,1550405490,0,"2021-03-15 22:17:34",0
293031824,381,3773197,1550496807,22,3965,606,1620,1289,5,2099,0,1550492840,1550496805,0,"2021-03-15 22:17:34",0
293808798,382,3773197,1550667842,21,3271,615,1410,796,5,2165,0,1550664569,1550667840,0,"2021-03-15 22:17:34",0
294570089,383,3773197,1550837109,23,1808,294,630,704,2,1465,0,1550835298,1550837106,0,"2021-03-15 22:17:34",0
294883701,384,3773197,1550926369,22,4131,631,1531,1519,5,2101,0,1550922235,1550926366,0,"2021-03-15 22:17:34",0
295166485,385,3773197,1551012946,21,3260,385,1416,1099,4,1796,0,1551009684,1551012944,0,"2021-03-15 22:17:34",0
295460595,386,3773197,1551097931,23,1671,330,630,531,2,1700,0,1551096257,1551097928,0,"2021-03-15 22:17:34",0
295934021,387,3773197,1551186290,22,2316,310,990,746,3,1753,1,1551183971,1551186287,0,"2021-03-15 22:17:34",0
296340218,388,3773197,1551272135,21,3389,550,1651,738,5,2098,0,1551268744,1551272133,0,"2021-03-15 22:17:34",0
298907528,389,3773197,1551874466,23,1491,240,542,529,2,1100,0,1551872973,1551874464,0,"2021-03-15 22:17:34",0
299700755,390,3773197,1552050222,22,2605,575,1260,410,4,1134,0,1552047616,1552050221,0,"2021-03-15 22:17:34",0
300004404,391,3773197,1552133490,21,1633,110,570,773,2,751,0,1552131855,1552133488,0,"2021-03-15 22:17:34",0
300296301,392,3773197,1552222667,23,3010,594,870,1276,3,3717,0,1552219655,1552222665,0,"2021-03-15 22:17:34",0
300668945,393,3773197,1552311716,22,3769,799,1710,810,5,1918,0,1552307944,1552311713,0,"2021-03-15 22:17:34",0
301107158,394,3773197,1552397080,21,3860,450,1560,1400,5,1716,0,1552393218,1552397078,0,"2021-03-15 22:17:34",0
301535920,395,3773197,1552480117,23,1980,366,630,804,2,1913,0,1552478134,1552480114,0,"2021-03-15 22:17:34",0
302374692,396,3773197,1552655794,22,2173,100,361,1622,1,800,0,1552653619,1552655792,0,"2021-03-15 22:17:34",0
302719390,397,3773197,1552741825,21,3285,405,1200,1320,4,1432,0,1552738537,1552741822,0,"2021-03-15 22:17:34",0
303404440,398,3773197,1552914555,23,2166,294,630,1062,2,1566,0,1552912386,1552914552,0,"2021-03-15 22:17:34",0
304435687,399,3773197,1553088879,22,4151,674,1170,1947,4,1585,0,1553084725,1553088876,0,"2021-03-15 22:17:34",0
304882939,400,3773197,1553177564,21,2892,350,1290,892,4,1733,0,1553174670,1553177562,0,"2021-03-15 22:17:34",0
305655662,401,3773197,1553345230,23,2505,330,630,1365,2,1795,0,1553342723,1553345228,0,"2021-03-15 22:17:34",0
305978426,402,3773197,1553430115,22,2797,370,1080,1077,3,1694,0,1553427317,1553430114,0,"2021-03-15 22:17:34",0
306349221,403,3773197,1553518265,23,2384,450,600,1154,2,3200,0,1553515879,1553518263,0,"2021-03-15 22:17:34",0
307345548,404,3773197,1553691084,23,2069,366,630,893,2,1905,0,1553689012,1553691081,0,"2021-03-15 22:17:34",0
308242589,405,3773197,1553864076,21,3852,155,540,2977,2,756,0,1553860222,1553864074,0,"2021-03-15 22:17:34",0
308631296,406,3773197,1553953949,23,3460,642,1080,1378,4,4348,0,1553950487,1553953947,0,"2021-03-15 22:17:34",0
308884181,407,3773197,1554038572,22,3893,655,1350,1528,4,1910,0,1554031078,1554034971,0,"2021-03-15 22:17:34",0
309279294,408,3773197,1554124867,21,2657,325,931,1131,3,977,0,1554118608,1554121265,0,"2021-03-15 22:17:34",0
310365711,409,3773197,1554304026,23,852,150,360,252,1,750,0,1554299572,1554300424,0,"2021-03-15 22:17:34",0
310757021,410,3773197,1554380482,22,2697,675,1080,582,4,1800,0,1554374184,1554376881,0,"2021-03-15 22:17:34",0
311220508,411,3773197,1554469031,21,2267,180,660,1247,2,779,0,1554463161,1554465428,0,"2021-03-15 22:17:34",0
311607892,412,3773197,1554553019,23,1460,216,540,524,2,1260,0,1554547957,1554549417,0,"2021-03-15 22:17:34",0
312897968,413,3773197,1554814368,23,1464,314,480,490,2,2376,0,1554809303,1554810767,0,"2021-03-15 22:17:34",0
313878747,414,3773197,1554985414,21,1635,165,750,540,2,915,0,1554980177,1554981812,0,"2021-03-15 22:17:34",0
314356092,415,3773197,1555068778,23,1808,240,630,758,2,1375,0,1555066969,1555068777,0,"2021-03-15 22:17:34",0
315483086,416,3773197,1555327437,21,2109,175,892,862,2,867,0,1555325325,1555327434,0,"2021-03-15 22:17:34",0
316521228,417,3773197,1555506353,23,1860,294,630,756,2,1742,0,1555500892,1555502752,0,"2021-03-15 22:17:34",0
316951305,418,3773197,1555589447,21,2259,190,750,1139,2,879,0,1555583587,1555585846,0,"2021-03-15 22:17:34",0
320702569,419,3773197,1556369780,22,1379,250,810,139,2,1250,0,1556364800,1556366179,0,"2021-03-15 22:17:34",0
321000437,420,3773197,1556451075,21,1770,160,660,770,2,836,0,1556445704,1556447474,0,"2021-03-15 22:17:34",0
322471417,421,3773197,1556714093,23,1630,366,630,454,2,1500,0,1556708862,1556710492,0,"2021-03-15 22:17:34",0
323516134,422,3773197,1556889690,22,3443,586,1620,787,5,1538,0,1556882646,1556886089,0,"2021-03-15 22:17:34",0
324260817,423,3773197,1557061228,21,2303,485,810,738,3,1110,0,1557055325,1557057628,0,"2021-03-15 22:17:34",0
324655852,424,3773197,1557146282,23,2434,420,600,1234,2,2850,0,1557140248,1557142682,0,"2021-03-15 22:17:34",0
325173743,425,3773197,1557232906,22,4366,758,2003,1155,5,1811,0,1557224938,1557229304,0,"2021-03-15 22:17:34",0
326686310,426,3773197,1557492785,21,2525,455,1287,423,4,1143,0,1557486657,1557489182,0,"2021-03-15 22:17:34",0
327119580,427,3773197,1557580940,23,1947,498,810,369,3,3008,0,1557575392,1557577339,0,"2021-03-15 22:17:34",0
327418274,428,3773197,1557663948,22,3800,586,1621,1143,5,1810,0,1557656547,1557660347,0,"2021-03-15 22:17:34",0
327875884,429,3773197,1557752272,21,3350,610,1650,640,5,1773,0,1557745321,1557748671,0,"2021-03-15 22:17:34",0
329012640,430,3773197,1557923465,23,2827,594,960,1003,3,4020,0,1557917036,1557919863,0,"2021-03-15 22:17:34",0
329537536,431,3773197,1558011345,22,3934,670,1621,1193,5,1975,0,1558003809,1558007743,0,"2021-03-15 22:17:34",0
330491825,432,3773197,1558185228,21,4005,505,1650,1400,5,1776,0,1558177622,1558181627,0,"2021-03-15 22:17:34",0
330807824,433,3773197,1558268983,23,1122,246,270,426,2,1255,0,1558264260,1558265382,0,"2021-03-15 22:17:34",0
331222819,434,3773197,1558358761,22,3671,754,1622,845,5,2065,0,1558351488,1558355159,0,"2021-03-15 22:17:34",0
331753403,435,3773197,1558440283,21,2020,100,362,1468,1,900,0,1558434662,1558436682,0,"2021-03-15 22:17:34",0
332286416,436,3773197,1558527966,23,1896,150,361,1295,1,875,0,1558522468,1558524364,0,"2021-03-15 22:17:34",0
333326157,437,3773197,1558702597,22,3777,502,1622,1203,5,1899,0,1558695219,1558698996,0,"2021-03-15 22:17:34",0
333738590,438,3773197,1558789282,21,3627,475,1201,1591,4,1397,0,1558782053,1558785680,0,"2021-03-15 22:17:34",0
334082125,439,3773197,1558873854,23,1945,294,631,840,2,1693,0,1558868308,1558870253,0,"2021-03-15 22:17:34",0
335499785,440,3773197,1559132583,22,2941,250,820,1691,2,1600,0,1559126041,1559128982,0,"2021-03-15 22:17:34",0
336530271,441,3773197,1559305826,21,4530,550,1201,2419,4,1529,0,1559297695,1559302225,0,"2021-03-15 22:17:34",0
336993158,442,3773197,1559394174,22,2993,495,812,1416,3,468,0,1559387580,1559390573,0,"2021-03-15 22:17:34",0
337281785,443,3773197,1559473388,21,4367,445,1173,2389,4,993,0,1559465419,1559469786,0,"2021-03-15 22:17:34",0
337663927,444,3773197,1559560121,22,2938,630,722,1316,3,675,0,1559553581,1559556519,0,"2021-03-15 22:17:34",0
339964536,445,3773197,1559905695,21,2577,882,1112,133,5,1122,0,1559899516,1559902093,0,"2021-03-15 22:17:34",0
340438683,446,3773197,1559994318,22,2934,845,1173,556,4,2622,0,1559987783,1559990717,0,"2021-03-15 22:17:34",0
340808008,447,3773197,1560083051,21,4132,824,1200,1658,5,1451,0,1560075317,1560079449,0,"2021-03-15 22:17:34",0
